imdb_id,runtime,budget,reveune,ratings
tt0145893,95,6000000,4398989,5.3
tt0076929,80,1200000,9000000,6.5
tt0202402,94,15000000,9902115,5.5
tt0339412,104,30000000,21800302,5.5
tt0083767,120,8000000,21028755,6.9
tt0092796,92,3500000,14000000,6.1
tt0379786,119,39000000,38869464,7.8
tt0079826,125,9250000,29174648,7.0
tt0092076,101,4700000,8025872,5.6
tt0213203,78,30,103,6.1
tt1230448,137,5750000,10000000,6.1
tt0051383,143,2240000,23300000,7.9
tt0785035,98,8500000,8936663,6.2
tt0120757,92,50000000,13260050,4.3
tt0144168,94,13000000,27500000,6.1
tt0439630,107,1549000,7096000,6.4
tt0034167,134,1400000,16361885,7.7
tt0049408,133,4550000,21300000,7.4
tt0386117,101,100000000,100086793,6.7
tt1155056,105,41000000,91636986,7.0
tt0088001,111,28000000,21435321,3.8
tt0778661,100,10000000,31609243,5.7
tt1135487,125,78146652,60000000,6.1
tt0795441,103,4000000,530048,7.0
tt0375568,94,65000000,44091067,6.3
tt0421238,104,2000000,5048693,7.4
tt1091722,107,9500000,17164377,6.8
tt0297284,106,27000000,21148829,6.4
tt0093378,108,6500000,54215416,6.9
tt0349260,103,12000000,163536,6.0
tt0282687,103,40000000,16872671,5.8
tt0250371,113,7000000,4720371,6.4
tt0377038,112,400000,1163450,7.5
tt0280030,72,20000000,109862682,5.8
tt0186589,81,11000000,13276953,5.7
tt0801526,77,700000,31576,6.2
tt0433416,122,12000000,20138836,7.5
tt0080549,125,15000000,67182787,7.5
tt0110978,95,600000,185898,3.3
tt0455612,110,6000000,57231524,5.2
tt0361925,110,30000000,14000000,5.2
tt0097814,103,6900000,18172849,7.9
tt0762125,91,70000000,104945765,6.0
tt0361748,153,70000000,319131050,8.3
tt1127180,99,30000000,90842646,6.5
tt0858486,85,4000000,6101046,6.6
tt0213790,84,24000000,13700000,5.2
tt0972558,115,36500000,21834845,5.1
tt0383995,90,569217,569217,5.4
tt0332658,105,5000000,4856298,6.8
tt0087062,93,25000000,38348988,5.5
tt0079180,114,9200000,9346177,6.4
tt0473705,127,60000000,87784194,7.1
tt0974661,102,20000000,136267476,6.3
tt0358349,100,26000000,28818995,4.5
tt0038057,103,1202007,2948386,7.8
tt0059127,90,280379,364937,6.8
tt0848538,100,10000000,22896728,4.9
tt0357110,111,1500000,712294,6.6
tt0120772,111,15000000,46905889,6.0
tt0275022,93,12000000,61141030,3.5
tt1160368,108,20000000,17280326,5.6
tt0906108,113,15000000,55184721,5.8
tt0110066,113,10500000,26325256,6.0
tt0387055,96,1601792,253527,5.6
tt0093737,81,15000000,13290368,5.3
tt0078872,118,2700000,37799643,7.3
tt0058085,188,19000000,4750000,6.7
tt0058946,121,800000,921548,8.1
tt0473709,87,2000000,265198,6.5
tt0821642,109,60000000,31720158,6.7
tt1198138,108,20000000,73830340,5.0
tt0077572,118,5000000,7230000,6.4
tt1094241,130,6400000,2556911,7.0
tt0052225,157,6000000,36800000,6.8
tt0083284,116,10000000,27453418,6.7
tt0408985,112,45000000,38399961,6.4
tt0113808,95,6,5,5.3
tt1182345,97,5000000,9760104,7.9
tt0865554,98,18000000,382174,5.0
tt0082894,108,22000000,9171289,6.5
tt0099385,93,4000000,16853487,5.7
tt0422091,124,1500000,12000000,6.7
tt0105699,117,23000000,57138719,6.3
tt1231277,103,4000000,4100000,3.6
tt0983193,107,130000000,371940071,7.3
tt0111323,96,7400000,7690013,6.2
tt0974613,90,15000000,1143856,5.4
tt0870984,108,11000000,791867,6.6
tt1045778,97,60000000,62357900,4.9
tt1136608,112,30000000,210819611,7.9
tt1103982,77,1700000,1007962,5.5
tt0076070,109,5500000,26414658,6.4
tt0085750,99,20500000,87987055,3.7
tt0120620,100,25000000,13000000,6.5
tt0250310,86,11000000,23978402,4.7
tt0131704,88,76000000,35134820,4.1
tt0318283,96,30000000,15368897,5.6
tt0044030,107,2300000,11000000,6.9
tt0317132,106,14000000,32645546,6.3
tt0063385,153,10000000,37402877,7.4
tt0434424,97,9000000,1046166,4.3
tt1083456,90,20000000,18599102,6.1
tt1242457,130,25000000,16815892,5.8
tt1067106,96,200000000,325233863,6.8
tt0110329,85,2000000,2260622,4.6
tt0396707,103,12000000,7070330,6.1
tt0176783,90,14000000,5108820,5.9
tt1114677,102,35000000,155545279,4.4
tt0457400,102,100000000,68688831,5.3
tt0417385,90,400000,95687,7.5
tt1018818,93,11500000,69564,6.2
tt0103994,105,2000000,21665468,7.1
tt0472259,78,1000000,10018,6.0
tt1259571,130,50000000,709827462,4.7
tt1041829,108,40000000,317375031,6.7
tt0082979,195,32000000,40382659,7.3
tt0962736,105,35000000,27409889,7.3
tt1078912,105,150000000,413106170,6.0
tt0844708,110,15000000,32721635,6.5
tt0093793,108,18000000,18532286,6.1
tt0087799,95,3000000,14418922,6.4
tt0380277,97,16000000,12,3.7
tt0892767,90,20000000,1017401,5.6
tt1111422,106,100000000,150166126,6.4
tt0089200,81,1000000,35000000,4.2
tt1034032,95,50000000,40828540,5.8
tt0398842,99,10000000,615752,4.9
tt0116320,98,25000000,17193231,5.4
tt0045888,90,658000,23800000,7.1
tt0085121,101,4520000,7175592,6.3
tt0422295,122,16800000,2281089,6.5
tt0055257,141,6000000,4300000,7.1
tt0072761,101,970000,2000000,5.7
tt0041841,100,1000000,7800000,7.1
tt0051380,65,88000,480000,5.1
tt0242587,97,700000,1667192,7.1
tt0306841,94,17000000,55534455,5.5
tt0105399,89,10000000,8359717,6.4
tt0376196,93,15500000,1237615,5.8
tt1119646,100,35000000,459270619,7.7
tt0800320,106,125000000,232713139,5.8
tt0290747,97,7500000,143000,4.0
tt0155776,87,3000000,3076820,5.6
tt0061809,134,3500000,13007551,7.9
tt0359423,96,6500000,1548955,6.7
tt0805526,111,100000,10178331,6.6
tt0092974,92,3000000,23509382,5.5
tt0120800,86,40000000,38172500,6.3
tt1131729,116,50000000,36348784,7.4
tt0053716,91,3000000,7100000,6.0
tt0093744,100,5000000,3569939,6.0
tt0086525,99,350000,17343596,6.4
tt0247303,111,15000000,163169,4.5
tt0089730,94,3200000,10000000,5.5
tt0102729,96,17010000,24941969,5.8
tt0359517,97,12000000,31179516,4.5
tt0120467,87,120000,14904,5.3
tt0104107,98,17000000,4836637,7.0
tt0099697,89,10500000,11582891,4.9
tt0451038,98,750000,4000000,5.6
tt0100258,88,4200000,5835247,6.9
tt0105378,85,14000000,2735731,6.7
tt1176740,98,17000000,14899417,7.0
tt1178663,92,15000000,35097815,7.1
tt0094746,106,20000000,51684798,6.6
tt0099817,91,7000000,9229401,6.1
tt0112870,190,13200000,100000000,8.1
tt0265632,83,10000000,44460850,6.6
tt0081974,116,12000000,40716963,6.9
tt0082801,94,8500000,29916207,5.6
tt0436339,88,150000000,292817841,5.1
tt0075265,139,6000000,161000000,6.1
tt0476527,137,1823152,7133082,6.6
tt1060249,150,15000000,3250000,2.0
tt0985101,122,7000000,162256,6.3
tt1275863,131,12500000,20794985,6.8
tt0169102,224,5200000,8100000,8.1
tt1034449,165,10000000,8750000,4.6
tt0086129,98,6500000,33759266,5.1
tt1280558,103,1400000,3500000,8.1
tt1188729,108,33000000,20645327,6.7
tt1078940,113,70000000,171844840,5.5
tt0433362,98,20000000,51416464,6.4
tt1156398,88,23600000,102391382,7.6
tt1144884,82,40000000,186167139,5.2
tt1022603,95,7500000,60722734,7.7
tt0107282,139,11000000,32861136,7.7
tt0986263,89,80000000,122444772,6.3
tt1370429,141,3000000,6600000,7.3
tt1131734,100,16000000,31556061,5.2
tt0499549,162,237000000,2781505847,7.8
tt0046126,92,1250000,8500000,7.0
tt1091229,149,10500000,9400000,4.0
tt0240900,86,14000000,6413915,5.4
tt0172396,102,23000000,10827816,7.1
tt1093908,104,40000000,108332743,5.9
tt1355546,162,3230939,18000000,7.3
tt1509277,178,1790000,5128490,8.1
tt0377701,89,2000000,33700,6.8
tt0046969,73,66000,250000,5.3
tt1262981,99,10000000,295750,6.9
tt0381442,105,823258,823258,6.3
tt0078902,100,2300000,20000000,7.7
tt0354766,88,3000000,5923000,5.7
tt0028333,103,886000,2600000,7.6
tt0327036,113,3000000,19184015,5.5
tt1323594,95,69000000,543513985,7.6
tt0064782,158,20000000,31678778,6.6
tt0102802,77,18000000,11657385,6.1
tt1187043,170,9000000,70000000,8.4
tt0100260,102,11000000,8862354,6.6
tt0337917,92,18000000,16702864,5.2
tt0490170,171,20000000,5000000,2.6
tt0346457,150,70000000,7250000,6.6
tt1037705,118,80000000,157107755,6.9
tt1104001,125,170000000,400062763,6.8
tt1075747,80,47000000,10539000,4.7
tt0283026,84,8500000,34411240,5.1
tt0194218,88,1000000,779137,6.6
tt0112688,128,25000000,13071518,6.9
tt1050739,93,7000000,1100000,5.2
tt0955308,140,200000000,310669540,6.6
tt1274295,135,9000000,18130000,7.4
tt0217756,107,24000000,12372410,5.4
tt0100740,93,3500000,16324573,6.3
tt0097334,117,16000000,2420917,6.3
tt0488478,159,4000000,7537453,7.7
tt0118570,98,3000000,23144499,5.2
tt0811066,150,11000000,12000000,7.1
tt0196857,124,24000000,8434146,5.5
tt0105211,114,35000000,4651977,7.0
tt0804529,90,2500000,107559,6.0
tt0898367,111,32000000,27635305,7.2
tt0234354,95,6000000,2025238,5.8
tt1201167,146,75000000,61458982,6.3
tt0775552,86,45000000,57881056,5.4
tt0180734,106,32000000,40222729,6.4
tt0384533,138,8000000,365134,5.3
tt1142988,96,38000000,205298907,6.4
tt0432047,123,1900000,5900000,7.6
tt1170391,97,1500000,56000,5.3
tt0304328,100,7500000,209151,6.4
tt0853096,97,2000000,167000,6.3
tt0096378,99,1884000,1883811,5.7
tt1148204,123,20000000,41596251,6.9
tt0164538,163,5200000,13000000,7.6
tt0102460,104,23000000,20246790,6.0
tt0074279,93,780000,1500000,5.5
tt0086429,90,1500000,2044892,6.9
tt0097142,117,19000000,19738015,6.3
tt0082005,112,10000000,6892098,5.8
tt1324059,138,3000000,11000000,7.6
tt0337579,106,18000000,65070412,5.7
tt0118849,89,180000,900000,8.3
tt1124052,132,12000000,10652498,7.7
tt0149691,114,23000000,18653615,6.2
tt0206750,91,2000000,5000000,6.8
tt0844479,88,3400000,114000000,6.4
tt0835034,87,125000,72348,5.4
tt0343121,112,300000,7808524,7.9
tt0117372,124,40000000,48093211,5.6
tt0114234,175,2800000,14000000,7.5
tt0082817,99,5000000,19905359,6.4
tt0844286,114,20000000,5530764,6.8
tt0357111,94,17820000,14054361,5.8
tt0080881,91,2500000,10000000,6.4
tt0145937,89,3000000,13308,6.6
tt1512886,180,1285000,1920000,7.4
tt0074706,84,445000,2300000,6.2
tt0053793,146,3000000,10400000,7.8
tt0110186,119,7000000,20851521,6.6
tt1232207,120,20000000,17436509,7.4
tt0073092,93,2700000,5000000,7.3
tt0099747,144,40000000,9243140,6.1
tt1179258,86,23000000,9366227,6.2
tt0119934,117,25000000,777423,7.2
tt0134154,138,38000000,635096,6.7
tt0112427,113,4000000,851545,6.0
tt0020960,127,3950000,8000000,7.4
tt0191133,122,15000000,30238577,5.5
tt0160401,97,7000000,14011454,6.3
tt0418460,159,3500000,9250000,6.6
tt0118665,97,12000000,36450736,2.6
tt1167599,85,11000000,32000000,5.5
tt0063035,142,7000000,11000000,5.8
tt0100395,101,22000000,39071603,6.7
tt0032143,133,1688000,2270000,7.8
tt0051207,105,1200000,2000000,7.4
tt0446029,112,60000000,47664559,7.5
tt0954990,102,15000000,317000,6.7
tt0111333,89,35000000,9771658,6.4
tt0222850,94,1000000,1744858,6.9
tt0022879,89,4,25,6.5
tt1084972,129,75,134,6.6
tt0365929,101,40000000,12206028,5.5
tt0844471,90,100000000,242988466,6.9
tt0124879,114,20000000,18253415,6.8
tt1172233,111,15000000,16633035,6.9
tt1197624,109,53000000,126690726,7.4
tt1233227,90,11000000,68233629,6.0
tt1300851,118,8000000,10629321,6.3
tt1220198,98,10000000,42333295,5.9
tt0362478,115,30000000,33333531,5.5
tt1186367,99,40000000,60462347,6.3
tt0878804,129,29000000,309208309,7.6
tt0914809,129,6000,6000,7.2
tt1038686,100,26000000,67918658,5.2
tt1230414,121,85000000,219103655,6.5
tt1135084,107,32000000,69055695,6.2
tt1193138,109,25000000,163670000,7.4
tt0976238,88,35000000,92219310,5.4
tt1057500,134,60000000,122233971,7.3
tt1259521,95,30000000,66486080,7.0
tt0989757,115,25000000,114977104,6.3
tt0947810,115,100000000,94882889,6.8
tt0808510,101,48000000,112462508,5.0
tt0479997,95,40000000,88100000,5.4
tt1231587,101,36000000,64572262,6.4
tt0865559,95,17000000,20455276,5.9
tt1058017,100,18500000,31912793,6.3
tt0840361,125,37000000,154026136,7.5
tt1273678,94,28000000,45236543,5.4
tt1172060,80,11000000,15500000,3.5
tt0065446,121,3716946,5000000,7.2
tt1170398,87,70000,20000,5.1
tt0976222,111,20000000,5210988,6.3
tt1231580,88,75000000,443140005,4.5
tt1179056,95,35000000,115664037,5.2
tt0053925,79,270000,1450000,7.0
tt1500516,85,700000,1179676,6.5
tt0392465,92,12000000,84967,6.9
tt0074174,102,35000000,35323292,7.3
tt1250777,117,28000000,96188903,7.6
tt0376136,120,45000000,24000000,6.2
tt0099277,99,5200000,2459895,5.9
tt0361309,101,3000000,2037545,6.3
tt0978764,110,82000000,89792502,6.0
tt0985694,105,20000000,31327899,6.6
tt0166276,93,75000000,5409517,4.7
tt0881891,99,15000000,40105542,4.8
tt0087015,88,1250000,3412497,5.6
tt1385867,107,30000000,55583804,5.6
tt1020558,97,12000000,6814789,6.4
tt1179904,86,15000,193355800,6.3
tt1294688,90,7000000,7644937,6.6
tt0089826,92,9000000,20518905,4.8
tt3305248,120,9000,1000000,5.7
tt0105466,87,25000000,10736401,6.2
tt1527679,84,15000,5300,6.8
tt0275719,86,100000,490475,7.3
tt0080388,104,7200000,12729678,7.3
tt1226681,93,1500000,32000,6.6
tt0100594,138,25000000,2075084,6.8
tt1325004,124,68000000,698491347,5.0
tt0479751,185,12000000,19000000,7.5
tt0162360,98,1700000,1943649,6.3
tt0192255,95,22000000,13555988,5.7
tt0141907,104,90000000,10372291,4.4
tt0088178,88,1200000,4978922,8.6
tt0122541,97,14000000,18535191,6.8
tt1311067,105,15000000,39421467,4.9
tt0077280,113,1200000,14363400,7.2
tt0117653,93,15000000,76382,5.5
tt0084855,129,16000000,53977250,7.7
tt0104215,87,3000000,1200000,5.3
tt0978762,92,590235,1725381,8.1
tt0088103,117,25000000,5778353,4.9
tt0084296,104,3500000,20659423,7.3
tt0082242,94,3000000,216166,6.6
tt0093509,132,4000000,1680358,7.9
tt1054122,128,9000000,16000000,6.7
tt0095895,99,2500000,589244,7.3
tt0450405,109,40000000,28169671,5.9
tt0452694,107,39000000,101229792,7.1
tt0848228,143,220000000,1519557910,8.0
tt1314228,103,58000000,85280250,4.8
tt1232776,123,3000000,2357852,7.3
tt0817940,134,20000000,7900000,7.0
tt0100053,94,1500000,5585154,4.9
tt1174041,135,10000000,1850000,3.6
tt0387059,104,14000000,6856989,5.5
tt0118829,75,32000000,3566637,6.9
tt1174732,100,7500000,26096852,7.3
tt1366687,88,3500000,9112193,5.8
tt0097889,87,3000000,1145404,7.0
tt0118736,91,2000000,124494,6.7
tt0057163,112,2500000,10000000,7.9
tt1135503,123,40000000,129540499,7.0
tt1190536,90,2900000,296557,7.4
tt0086336,95,19000000,5656087,6.8
tt0089003,92,9000000,16945171,5.9
tt0093624,90,1200000,3109904,6.2
tt0489244,80,3000000,1449945,3.1
tt0095990,89,6200000,9205924,5.8
tt0192111,86,14000000,10424470,5.4
tt0078504,134,24000000,21049053,5.4
tt0046949,139,5000000,15000000,6.6
tt0297144,92,13000000,17040871,6.8
tt0114609,98,6000000,12000000,6.3
tt1100119,89,40000000,28972508,4.7
tt1183251,105,25000000,4388563,5.9
tt0116722,123,7000000,405000,6.9
tt0407814,78,2000000,13716,4.9
tt0186045,96,16000000,15427192,5.7
tt1331064,88,1000000,1296971,6.0
tt1210071,85,10000000,9069,5.1
tt0067328,118,1300000,29133000,8.0
tt1216492,100,19000000,29922472,6.5
tt1263670,112,7000000,39462438,7.2
tt0042200,107,3768785,8000000,6.9
tt0101902,138,40000000,23202444,6.3
tt0101371,100,18000000,6375979,6.1
tt0105652,105,400000,152322,7.3
tt0101786,107,17000000,4603929,6.5
tt0043338,111,1821052,1300000,8.2
tt1305806,129,2000000,33965843,8.2
tt0316188,88,800000,2816116,7.2
tt0034587,73,134000,8000000,7.3
tt0200720,140,10000000,5164404,7.0
tt0102116,127,7000000,191125,7.1
tt0120036,140,30000000,13130349,7.2
tt0899106,109,18000000,36133014,5.6
tt1142433,89,15000000,6405245,5.3
tt0120122,109,3000000,302204,6.6
tt0106557,92,900000,6980986,4.3
tt0075909,91,17000000,8720000,5.3
tt0433398,135,1300000,639000,7.1
tt0929632,110,10000000,47536959,7.3
tt1293793,101,8000000,10814122,4.3
tt0050629,109,1750000,2200000,6.1
tt0285728,101,250000,144008,5.6
tt1289406,103,7300000,10329747,7.2
tt0062138,92,2500000,3200000,7.4
tt0101746,122,12000000,38120905,7.0
tt0453365,107,2196531,2411594,5.6
tt0166943,124,27000000,14859394,6.8
tt0087981,95,5500000,801000,6.0
tt0085780,96,6000000,3661757,5.7
tt0060490,121,3500000,12000000,6.9
tt0119937,106,8000000,589304,6.8
tt0110399,100,10000000,29392418,6.0
tt0095107,95,6000000,28202109,5.6
tt1462758,94,1987650,19152480,7.0
tt1179034,92,52000000,52826594,6.5
tt1210042,133,17000000,29536299,6.7
tt1186830,127,70000000,39041505,7.2
tt0242150,105,100000,5000000,5.6
tt0095925,86,3500000,4385516,6.2
tt0064100,101,2000000,30000000,6.8
tt0088146,101,6000000,21821347,7.2
tt0090856,96,15000000,12308521,5.1
tt0368774,98,74050,176153,6.5
tt0234829,108,34000000,19693891,5.0
tt0105017,101,12000000,2280148,7.6
tt0112389,72,28000000,669276,7.1
tt1232783,101,12500000,27206120,5.1
tt0116905,135,5000000,13269963,7.4
tt0268200,119,1000000,852206,6.9
tt0339419,94,800000,62852,7.1
tt0086346,90,15000000,16500000,5.5
tt1106860,108,7000000,46488,6.0
tt0034746,104,802000,4371000,7.1
tt0963966,109,150000000,215283742,6.1
tt1276105,84,3800000,111731,5.7
tt0053131,149,3500000,12800000,7.6
tt0987918,125,5000000,55635037,5.0
tt0089603,121,5000000,502758,7.9
tt0084684,103,4500000,10500000,5.5
tt0044672,152,4000000,36000000,6.6
tt1375666,148,160000000,825532764,8.8
tt0099611,85,2500000,205068,6.2
tt0807758,155,441892,1030375,5.7
tt0113303,103,15000000,12201255,5.3
tt0035093,134,1344000,13500000,7.6
tt0097967,108,12000000,15942628,5.8
tt0817928,100,20000,71896,4.8
tt0076263,83,100000,362222,7.3
tt0016473,86,103000,704000,7.2
tt0019563,65,259000,921000,7.2
tt0101412,107,6000000,869325,4.0
tt1244659,105,31000000,15134293,6.4
tt1038919,110,40000000,136000000,5.6
tt0944835,100,110000000,293329073,6.4
tt1320253,103,80000000,274470394,6.5
tt1440728,104,20000000,65464324,6.3
tt1386588,107,100000000,170432927,6.6
tt0472399,93,40000000,51070807,6.6
tt0935075,91,5000000,5129058,7.0
tt1017451,106,10000000,2995811,6.5
tt0086971,88,250000,2160000,4.8
tt0056800,154,17000000,10000000,6.7
tt0124102,86,1100000,631221,5.1
tt0460887,112,13000,40000,4.8
tt0084887,91,1000000,3000000,5.1
tt0071110,107,3000000,47000000,5.7
tt1149361,100,33000000,14000000,7.2
tt0061770,111,5860000,12000000,7.4
tt1171701,128,2000000,13500000,8.0
tt0049778,113,1920000,3360000,7.5
tt0116743,117,3000000,4109095,6.0
tt0111419,87,28000000,11373501,6.3
tt1174730,104,6000000,6670712,7.4
tt0790712,113,6500000,1521261,7.1
tt0069976,107,1000000,2000000,7.0
tt0101701,96,18000000,5546827,5.9
tt0391104,92,500000,173306,5.7
tt0056875,67,24500,4000000,5.1
tt1028532,93,16000000,47801389,8.1
tt0325055,109,7000000,10000000,6.3
tt1352824,96,15000000,8459458,6.3
tt0107953,97,2000000,54207,5.9
tt0055279,138,1500000,4200000,6.5
tt0113691,106,17000000,7603766,6.4
tt0795351,109,27000000,29000000,6.2
tt0034902,81,322000,1040000,6.1
tt0096409,94,5800000,257043,6.6
tt0055304,80,200000,2000000,7.1
tt1288403,97,14000000,875386,5.2
tt0037884,101,1250000,11000000,7.9
tt0091464,90,640000,2459000,7.2
tt0887745,100,9000000,706000,6.8
tt0105824,126,29000000,5519569,6.5
tt0077531,145,11,11,6.4
tt0303353,93,40000,1434436,7.4
tt0057449,86,350000,1499275,6.7
tt0047244,64,12000,117000,3.6
tt0171356,101,10000000,1631839,5.7
tt0077530,104,7000000,20000000,6.2
tt0062794,103,950000,814666,7.0
tt1228953,91,250000,232732,6.7
tt0120176,110,10000000,13835130,7.2
tt0113394,98,50,83,5.6
tt0040064,106,1243000,2841000,7.1
tt1532261,91,2500000,2141028,5.8
tt0051885,72,90000,5000000,5.8
tt0455407,101,20000000,54956140,6.5
tt0073282,110,70000,11800000,6.9
tt0059418,123,3800000,14873,6.7
tt0078740,123,14000000,13015688,4.5
tt0095652,113,7000000,5344577,6.2
tt0046247,135,4100000,36000000,6.7
tt0810784,119,8500000,4440055,6.9
tt0041838,128,3000000,11500000,6.8
tt0053290,139,5000000,12200000,6.2
tt1216496,128,5000000,17112713,7.8
tt0256276,102,25000000,10113733,6.3
tt1220628,106,7000000,1429299,5.3
tt0084156,80,5000000,2091037,5.8
tt0091472,118,18000000,3900000,6.2
tt0119079,104,14000000,206128,6.9
tt0006333,105,200000,8000000,6.2
tt0076271,97,500000,17000000,5.8
tt0072271,83,85000,30859000,7.5
tt0070165,76,950000,1500000,6.6
tt1403130,139,23000000,5837674,6.8
tt0095326,88,9000000,6436211,4.5
tt0120646,106,38000000,28121100,6.4
tt0377992,125,10000000,4069090,7.7
tt0179098,117,21000000,10011050,6.6
tt0485947,156,47000000,3547209,7.8
tt0239986,107,1000000,2402459,6.4
tt0188030,96,3000000,6000000,7.6
tt1569465,85,2000000,22212223,4.7
tt1193516,90,500000,5330000,4.6
tt1569364,102,15000000,21500000,5.7
tt1244668,99,5000000,17872796,7.3
tt0080024,109,600000,809000,6.4
tt0100332,71,500000,3779620,8.2
tt0339034,90,12000000,4922166,2.1
tt1480660,93,100000,1000000,6.6
tt0055946,90,15000,3274,2.2
tt0114885,127,16000000,81452156,5.9
tt0214289,105,12560000,42700000,6.2
tt0109376,89,10700000,1238080,2.5
tt1451797,145,7500000,2000000,6.9
tt0016641,143,3900000,9000000,7.8
tt0055572,84,160000,100655,7.5
tt0319736,155,3000000,6000000,8.1
tt0024481,99,1114000,2610000,7.7
tt0098471,96,15000000,40590000,6.2
tt0843326,170,1333333,5333333,8.2
tt1361809,132,2915739,14000000,7.3
tt0102411,116,26000000,12454768,5.8
tt0094008,106,17000000,10278549,6.1
tt0092226,100,13000000,8475466,5.7
tt0118564,114,6000000,6330054,7.0
tt0252223,99,15000000,23000,4.8
tt0072737,96,1000000,16000000,6.2
tt0097116,109,13000000,22030000,6.3
tt1247704,92,3000000,18097,5.7
tt1053424,111,32000000,18409891,6.3
tt0091276,100,12000000,4884663,5.5
tt0079758,102,12000000,54000000,5.5
tt0091344,105,10000000,4711220,3.9
tt1172998,103,143000,1000000,6.6
tt0068491,87,500000,5000000,6.0
tt0090065,107,15000000,3360800,6.6
tt1332676,136,660000,3300000,6.6
tt0102753,112,7500000,6266621,6.6
tt0038499,144,6000000,20400000,6.8
tt0266747,84,20000000,1675706,2.8
tt0124179,84,1000000,2057193,5.5
tt1337051,115,1089360,48298,7.0
tt0460611,89,6500000,1325092,6.7
tt0814255,118,95000000,226497209,5.9
tt0100828,138,19000000,10000000,6.2
tt1226229,109,40000000,90029656,6.4
tt0817230,125,52000000,216485654,5.7
tt1308138,115,12000000,13380561,6.8
tt0970452,104,45000000,7810000,6.1
tt0092115,82,1100000,5450815,4.5
tt0415481,72,4000000,1730000,7.1
tt0494290,162,10,4000000,6.6
tt0080771,95,5500000,4865000,3.7
tt0066549,128,25000000,3052000,7.3
tt1153040,120,16000000,11301649,5.6
tt1196141,92,15000000,75700498,6.2
tt0079576,110,2500000,15014674,5.3
tt1242422,110,5700000,19300483,7.6
tt0119324,85,1500000,626057,6.6
tt0059573,105,800000,6792000,8.0
tt0106627,89,6000000,13609396,5.8
tt0045125,115,3005000,6746000,7.5
tt0465967,65,4500000,3468423,7.1
tt0107745,71,13000000,6582052,6.5
tt0113326,91,7500000,32392047,6.7
tt1343097,147,4000000,43498108,7.3
tt0120703,124,20000000,37672350,5.7
tt0039416,118,2000000,7800000,7.2
tt0085868,100,7000000,1246141,4.9
tt0022958,112,700000,2594000,7.4
tt1485063,110,100000,295117,7.2
tt1046198,112,1000000,404785,7.4
tt0090693,109,8700000,4865912,6.3
tt0093771,107,6000000,1432687,6.3
tt1071812,117,25000000,20719451,7.3
tt1027718,133,70000000,134748021,6.2
tt0106684,98,10000000,18,4.0
tt0815236,104,20000000,49779728,6.4
tt0100666,100,3000000,15369573,5.3
tt0030993,126,1644736,7433101,7.9
tt1144551,78,500000,11276,6.3
tt1578116,155,3750000,5000000,6.4
tt0092147,93,1900000,4790926,5.9
tt0119709,99,25000000,11838218,5.6
tt0120390,100,55000000,11466088,4.9
tt0089643,107,13000000,30867525,7.0
tt0263734,102,7500000,4245870,5.7
tt0102395,95,13000000,3752426,4.4
tt0102655,87,10000000,14061361,6.0
tt1029285,91,160000,195184,6.1
tt0024166,87,225000,2850000,6.9
tt0429493,117,110000000,177238796,6.7
tt0273799,86,12000000,17292381,5.3
tt1305583,103,14000000,21409028,5.0
tt0088323,102,27000000,20158808,7.4
tt1272018,103,7000000,15172408,6.7
tt0100240,89,32000000,16283667,5.2
tt1191111,161,13000000,754249,7.3
tt0109578,95,5000000,1702394,4.9
tt1303828,101,3500000,44462,6.8
tt1321509,92,21000000,49050886,5.7
tt1212436,106,35000000,77477008,5.3
tt0480255,97,25000000,23580000,6.3
tt1424381,107,40000000,126248813,6.4
tt1415283,109,35000000,93246388,6.1
tt0304417,92,984936,984936,6.0
tt0040694,102,3700000,2956000,7.0
tt1279935,97,55000000,152263880,6.3
tt0045546,80,210000,5000000,6.7
tt0266391,114,7000000,3646994,6.3
tt0094924,120,15000000,6908797,6.9
tt0492389,92,35000000,39340177,3.8
tt1595366,93,1950000,12005838,7.6
tt0023196,89,558000,2227000,6.6
tt1179025,105,25000000,34100000,6.3
tt0107004,115,35000000,18635620,6.5
tt0107819,97,5000000,2970,4.5
tt0108395,76,23000000,71368,5.4
tt1467391,83,33000000,6982465,4.2
tt1391137,121,20000000,60072596,4.6
tt0072820,107,750000,13000000,7.2
tt1220634,97,60000000,300228084,5.8
tt1043568,125,120000,1420586,6.4
tt0410454,110,7500000,3347647,6.9
tt0163676,105,15000000,5217498,4.7
tt0100680,104,23000000,5820015,6.3
tt0123948,111,20000,99000,7.4
tt0114095,94,150000,472370,6.6
tt0114697,86,6000000,5093707,4.2
tt0116322,95,25530000,20080020,5.2
tt0055047,168,5037000,14483352,7.0
tt0838247,104,4500000,3606395,5.9
tt0259308,82,9000000,1964253,4.8
tt0381061,144,150000000,599045960,8.0
tt0085384,109,11000000,4491986,4.3
tt0187738,117,54000000,155010032,6.7
tt0110622,83,30000000,51132598,6.5
tt0081383,92,1000000,14796236,5.4
tt0143145,128,135000000,361832400,6.4
tt0120611,120,45000000,131183530,7.1
tt0359013,123,65000000,128905366,5.9
tt0120903,104,75000000,296339527,7.4
tt0290334,133,110000000,407711549,7.4
tt0376994,104,210000000,459359555,6.7
tt0246460,133,140000000,431971116,6.1
tt0086006,134,36000000,160000000,6.2
tt0091981,94,25000000,1579260,4.8
